Student ID,Age,Grade,School,Q1,Q1_Response Time Score,Q2,Q2_Response Time Score,Q3,Q3_Response Time Score,Q4,Q4_Response Time Score,Q5,Q5_Response Time Score,Q6,Q6_Response Time Score,Q7,Q7_Response Time Score,Q8,Q8_Response Time Score,Q9,Q9_Response Time Score,Q10,Q10_Response Time Score,Q11,Q11_Response Time Score,Q12,Q12_Response Time Score,Q13,Q13_Response Time Score,Q14,Q14_Response Time Score,Q15,Q15_Response Time Score,Q16,Q16_Response Time Score,Q17,Q17_Response Time Score,Q18,Q18_Response Time Score,Q19,Q19_Response Time Score,Q20,Q20_Response Time Score,Q21,Q21_Response Time Score,Q22,Q22_Response Time Score,Q23,Q23_Response Time Score,Q24,Q24_Response Time Score,Q1_Time,Q1_Time by Grade,Q2_Time,Q2_Time by Grade,Q3_Time,Q3_Time by Grade,Q4_Time,Q4_Time by Grade,Q5_Time,Q5_Time by Grade,Q6_Time,Q6_Time by Grade,Q7_Time,Q7_Time by Grade,Q8_Time,Q8_Time by Grade,Q9_Time,Q9_Time by Grade,Q10_Time,Q10_Time by Grade,Q11_Time,Q11_Time by Grade,Q12_Time,Q12_Time by Grade,Q13_Time,Q13_Time by Grade,Q14_Time,Q14_Time by Grade,Q15_Time,Q15_Time by Grade,Q16_Time,Q16_Time by Grade,Q17_Time,Q17_Time by Grade,Q18_Time,Q18_Time by Grade,Q19_Time,Q19_Time by Grade,Q20_Time,Q20_Time by Grade,Q21_Time,Q21_Time by Grade,Q22_Time,Q22_Time by Grade,Q23_Time,Q23_Time by Grade,Q24_Time,Q24_Time by Grade,How much did the student enjoy the activity,How is the student feeling,Total Score,Was your child's birth weight considered very low (3 pounds or less)?,Was your child born prematurely (before 37 weeks)?,Any birth complications or known birth defects?,Is there a family history (parent/sibling) of significant difficulty with mathematics or diagnosed dyscalculia?,Do you think your child particularly struggles in mathematics?,"Performance in Math
(original grades)","Performance in Math
(derived grades)","Performance in Other Subjects
(original grades)","Performance in Other Subjects
(derived grades)",Do you think the child struggles specifically in Math?
ava-2,,2,NEWLANDS,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,-1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,23.52,Average,16.85,Average,7.13,Average,8.49,Average,19.24,Slightly Above Avg,11.87,Average,7.67,Average,16.65,Way Above Avg,6.57,Average,7.45,Average,3.33,Way Below Avg,36.26,Average,37.72,Average,26.86,Average,24.46,Average,27.28,Slightly Above Avg,26.44,Average,16.86,Average,35.44,Average,59.59,Slightly Above Avg,45.66,Average,10.1,Average,13.33,Slightly Above Avg,22.74,Slightly Below Avg,1,1,17,,,,,,,,,,
ayat-2-138,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,-1,0,-1,1,-1,1,-1,1,0,1,-1,1,0,1,-1,1,0,1,0,0,0,0,-1,0,-1,1,0,1,-1,1,0,0,-1,1,-1,0,0,1,0,13.97,Slightly Below Avg,33.26,Average,4.79,Way Below Avg,6.23,Slightly Below Avg,26.28,Slightly Above Avg,23.65,Slightly Above Avg,39.38,Way Above Avg,26.53,Way Above Avg,11.59,Slightly Above Avg,71.43,Way Above Avg,10.86,Slightly Above Avg,73.55,Slightly Above Avg,32.56,Average,19.62,Average,12.74,Slightly Below Avg,43.02,Way Above Avg,83.02,Way Above Avg,26.93,Slightly Above Avg,101.33,Way Above Avg,49.67,Slightly Above Avg,159.93,Way Above Avg,28.93,Slightly Above Avg,12.11,Average,24.8,Slightly Below Avg,1,1,7,,,,,,,,,,
ayat-2-139,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,-1,53.79,Slightly Above Avg,14.1,Average,6.86,Average,7.26,Average,8.86,Average,8.55,Average,10.38,Average,4.69,Slightly Below Avg,3.67,Way Below Avg,6.15,Slightly Below Avg,6.36,Average,63.58,Slightly Above Avg,11.76,Slightly Below Avg,39.88,Average,24.98,Average,23.91,Slightly Above Avg,16.18,Average,24.5,Slightly Above Avg,23.63,Average,42.92,Slightly Above Avg,21.76,Slightly Below Avg,25.24,Slightly Above Avg,8.87,Average,54.86,Slightly Above Avg,3,2,17,,,,,,,,,,
ayat-3,,3,NEWLANDS,1,0,1,0,1,-1,1,0,1,0,0,0,1,0,1,0,1,0,0,-1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-1,0,-1,0,0,1,0,10.81,Average,18.76,Slightly Above Avg,17.41,Way Above Avg,9.62,Slightly Above Avg,10.9,Average,8.65,Average,11.06,Slightly Above Avg,5.67,Average,5.25,Average,18.6,Way Above Avg,8.14,Slightly Above Avg,20.59,Average,9.88,Slightly Below Avg,34.44,Slightly Above Avg,30.83,Slightly Above Avg,7.31,Slightly Below Avg,9.95,Slightly Below Avg,18.91,Average,21.95,Average,17.78,Average,88.89,Way Above Avg,25.31,Way Above Avg,5.75,Slightly Below Avg,26.29,Average,2,1,11,,,,,,,,,,
ayesha-2,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,0,0,0,1,-1,1,-1,0,-1,0,-1,1,0,1,0,1,-1,1,0,1,-1,0,0,0,0,0,0,1,-1,1,0,0,-1,1,0,1,-1,1,0,16.86,Average,35.34,Average,7.47,Average,6.98,Average,22.98,Slightly Above Avg,14.35,Slightly Above Avg,41.64,Way Above Avg,37.02,Way Above Avg,17.47,Way Above Avg,60.96,Way Above Avg,9.44,Slightly Above Avg,24.95,Average,82.74,Way Above Avg,16.78,Slightly Below Avg,96.73,Way Above Avg,6.67,Slightly Below Avg,25.63,Average,21.18,Average,109.99,Way Above Avg,48.22,Slightly Above Avg,154.86,Way Above Avg,25.31,Slightly Above Avg,28.55,Way Above Avg,27.98,Average,4,1,8,,,,,,,,,,
ayma-2,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,-1,1,0,1,0,0,0,1,0,1,0,1,0,14.35,Slightly Below Avg,15.59,Average,9.42,Average,15.95,Slightly Above Avg,27.31,Slightly Above Avg,7.74,Average,6.07,Slightly Below Avg,7.21,Average,5.41,Slightly Below Avg,32.95,Way Above Avg,9.7,Slightly Above Avg,43.87,Average,13.16,Slightly Below Avg,22.12,Average,19.75,Average,20.7,Average,25.25,Average,48.37,Way Above Avg,29.35,Average,57.17,Slightly Above Avg,30.22,Average,14.53,Average,11.86,Average,44.28,Average,1,1,19,,,,,,,,,,
ayra-3-146,,3,NEWLANDS,1,0,1,0,1,-1,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,-1,1,1,1,0,0,0,1,-1,0,0,1,0,1,-1,1,-1,1,-1,1,0,1,0,1,0,12.62,Average,14.48,Average,19.25,Way Above Avg,10.97,Slightly Above Avg,16.5,Slightly Above Avg,5.72,Average,6.86,Average,4.11,Slightly Below Avg,3.65,Slightly Below Avg,4.78,Average,3.45,Slightly Below Avg,56.48,Slightly Above Avg,12.7,Slightly Below Avg,35.23,Slightly Above Avg,8.5,Way Below Avg,31.67,Way Above Avg,20.7,Average,16.88,Average,65.41,Way Above Avg,100.14,Way Above Avg,88.55,Way Above Avg,9.27,Average,8.89,Average,14.54,Slightly Below Avg,2,2,17,,,,,,,,,,
ayra-3-148,,3,NEWLANDS,1,-1,1,0,1,0,1,0,0,-1,0,0,1,0,1,-1,0,-1,1,0,1,-1,0,0,0,0,1,0,0,-1,0,-1,1,0,0,0,1,-1,1,0,0,0,0,0,1,-1,1,0,26.08,Slightly Above Avg,19.12,Slightly Above Avg,8.57,Average,10.25,Slightly Above Avg,21.05,Way Above Avg,8.5,Average,12.46,Slightly Above Avg,30.19,Way Above Avg,7.58,Slightly Above Avg,9.87,Slightly Above Avg,38.52,Way Above Avg,21.37,Average,34.45,Slightly Above Avg,21.69,Average,73.66,Way Above Avg,35,Way Above Avg,13.26,Average,10.72,Average,37.11,Slightly Above Avg,45.59,Way Above Avg,29.84,Average,8.99,Average,19,Way Above Avg,38.45,Slightly Above Avg,3,3,5,,,,,,,,,,
aysel-3,,3,TNS DHA,1,0,1,0,1,0,1,0,0,-1,1,0,1,0,1,0,1,1,0,0,0,0,0.5,0,1,0,1,0,0,0,1,-1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,22.59,Slightly Above Avg,12.44,Average,4.17,Slightly Below Avg,6.71,Average,31.02,Way Above Avg,8.84,Average,11.31,Slightly Above Avg,3.25,Slightly Below Avg,2.98,Way Below Avg,6.13,Average,4.26,Average,24.39,Average,19.95,Average,18.16,Average,7.85,Way Below Avg,33.65,Way Above Avg,21.84,Average,12.28,Average,35.63,Slightly Above Avg,18.9,Average,35.62,Average,13.82,Slightly Above Avg,11.32,Slightly Above Avg,41.7,Slightly Above Avg,2,1,16.5,,,,,,,,,,
azlaan-1,,1,NEWLANDS,0,0,1,-1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.83,Slightly Below Avg,85.31,Way Above Avg,7.58,Slightly Below Avg,5.27,Way Below Avg,6.87,Slightly Below Avg,5.76,Slightly Below Avg,5.65,Way Below Avg,5.34,Slightly Below Avg,12.18,Slightly Above Avg,3.72,Way Below Avg,3.8,Way Below Avg,79.3,Slightly Above Avg,6.76,Way Below Avg,26.05,Slightly Below Avg,27.52,Average,12.38,Average,7.73,Way Below Avg,4.71,Way Below Avg,10.83,Way Below Avg,31.66,Average,79.32,Slightly Above Avg,5.29,Way Below Avg,4.11,Way Below Avg,17.94,Way Below Avg,2,2,15,,,,,,,,,,
azlaan-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,-1,1,-1,1,1,1,0,1,0,12.78,Average,18.32,Average,13.87,Slightly Above Avg,12.13,Slightly Above Avg,14.23,Slightly Above Avg,5.38,Average,5.63,Average,3.27,Slightly Below Avg,4.95,Average,4.26,Slightly Below Avg,5.73,Average,11.68,Slightly Below Avg,8.8,Slightly Below Avg,15.75,Average,23.33,Average,11.4,Average,23.53,Average,11.71,Average,26.94,Slightly Above Avg,43.97,Way Above Avg,98.92,Way Above Avg,4.55,Way Below Avg,7.27,Average,27.78,Average,2,2,20,,,,,,,,,,
eesa-2,,2,NEWLANDS,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,10.59,Slightly Below Avg,12.52,Slightly Below Avg,4.37,Way Below Avg,4.69,Way Below Avg,4.58,Way Below Avg,4.9,Slightly Below Avg,5.79,Slightly Below Avg,6.42,Average,6.1,Average,5.18,Slightly Below Avg,5.1,Slightly Below Avg,19.66,Slightly Below Avg,23.14,Average,21.11,Average,13.8,Slightly Below Avg,6.27,Slightly Below Avg,43.54,Slightly Above Avg,15.26,Average,15.77,Slightly Below Avg,32.89,Average,19.64,Slightly Below Avg,9.51,Average,10.46,Average,32.68,Average,2,3,25,,,,,,,,,,
eesa-3,,3,NEWLANDS,1,0,1,0,1,-1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,11.78,Average,10.52,Average,14.95,Way Above Avg,7.23,Average,6.02,Average,3.87,Slightly Below Avg,3.88,Way Below Avg,9.99,Slightly Above Avg,5.77,Average,5.36,Average,7.14,Slightly Above Avg,20.02,Average,38.66,Slightly Above Avg,24.23,Slightly Above Avg,15.59,Average,14.56,Average,67.28,Way Above Avg,10.06,Average,18.39,Average,12.36,Slightly Below Avg,14.5,Slightly Below Avg,8.79,Average,12.65,Slightly Above Avg,17.7,Slightly Below Avg,3,3,23,,,,,,,,,,
ehab-3,,3,NEWLANDS,1,0,1,-1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,0,0,1,0,1,-1,1,0,1,-1,1,0,1,0,1,0,1,0,11.63,Average,32.13,Way Above Avg,3.74,Way Below Avg,9.26,Slightly Above Avg,6.22,Average,12.68,Slightly Above Avg,6.62,Average,8.13,Slightly Above Avg,8.1,Slightly Above Avg,10.88,Slightly Above Avg,26.96,Way Above Avg,37.31,Slightly Above Avg,15.45,Average,14.5,Average,28.18,Slightly Above Avg,13.43,Average,13.2,Slightly Below Avg,56.34,Way Above Avg,26.09,Slightly Above Avg,57.22,Way Above Avg,18.84,Average,15.5,Slightly Above Avg,12.09,Slightly Above Avg,15.05,Slightly Below Avg,1,3,20,,,,,,,,,,
emaan-1,,1,NEWLANDS,1,0,1,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,21.11,Slightly Below Avg,11.27,Way Below Avg,17.34,Slightly Above Avg,9.06,Average,44.22,Way Above Avg,9.07,Average,14.55,Average,4.29,Way Below Avg,3.56,Way Below Avg,2.71,Way Below Avg,3.19,Way Below Avg,27.54,Average,12.64,Slightly Below Avg,46.44,Average,15.37,Slightly Below Avg,15.04,Average,29.49,Slightly Above Avg,9.49,Average,31.02,Average,36.03,Average,104.5,Slightly Above Avg,18.93,Average,11.26,Average,57.26,Average,2,3,13,,,,,,,,,,
eshaal fatima-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,-1,0,0,0,0,1,0,1,0,0,-1,1,0,1,0,1,0,21.98,Slightly Above Avg,14.24,Average,8.29,Average,8.64,Average,14.96,Slightly Above Avg,8.16,Average,8.42,Slightly Above Avg,12.9,Way Above Avg,6.74,Average,9.02,Slightly Above Avg,5.61,Average,32.39,Average,110.84,Way Above Avg,23.18,Average,25.6,Average,35.1,Way Above Avg,28.4,Slightly Above Avg,17.47,Average,16.18,Average,26.83,Slightly Above Avg,87.38,Way Above Avg,6.75,Slightly Below Avg,5.98,Slightly Below Avg,28.97,Average,2,2,17,,,,,,,,,,
eshaal-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,-1,1,0,1,0,1,0,1,0,0,-1,1,0,0,-1,1,0,1,0,0,-1,1,0,1,0,1,0,24.46,Slightly Above Avg,18.56,Average,7.21,Average,6.77,Average,17.38,Slightly Above Avg,9.84,Average,11.53,Slightly Above Avg,9.76,Slightly Above Avg,14.31,Way Above Avg,11.5,Slightly Above Avg,14.01,Way Above Avg,44.64,Slightly Above Avg,24.48,Average,23.8,Slightly Above Avg,17.21,Average,53.02,Way Above Avg,13.03,Slightly Below Avg,62.1,Way Above Avg,15.5,Average,25.26,Slightly Above Avg,122.46,Way Above Avg,18.43,Slightly Above Avg,9,Average,27.06,Average,1,1,16,,,,,,,,,,
essa-2-188,,2,NEWLANDS,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,1,1,1,0,12.79,Slightly Below Avg,22.57,Average,6.68,Average,4.78,Slightly Below Avg,8.69,Average,6.26,Slightly Below Avg,5.82,Slightly Below Avg,7.78,Average,5.84,Average,3.94,Way Below Avg,5.28,Slightly Below Avg,60.95,Slightly Above Avg,38.92,Slightly Above Avg,45.44,Slightly Above Avg,86.6,Way Above Avg,5.86,Slightly Below Avg,13.4,Average,5.56,Way Below Avg,47.54,Slightly Above Avg,74.81,Way Above Avg,56.38,Average,6.5,Slightly Below Avg,3.91,Way Below Avg,20.33,Slightly Below Avg,1,1,14,,,,,,,,,,
essa-2-189,,2,NEWLANDS,1,0,0,0,1,0,1,-1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,16.78,Average,14.3,Average,7.71,Average,11.78,Slightly Above Avg,7.31,Slightly Below Avg,18.24,Slightly Above Avg,14.75,Slightly Above Avg,10.51,Slightly Above Avg,9.58,Slightly Above Avg,9.84,Average,6.48,Average,38.02,Average,44.64,Slightly Above Avg,12.35,Slightly Below Avg,21.82,Average,4.3,Way Below Avg,20.14,Average,9.66,Slightly Below Avg,23.48,Average,19.42,Slightly Below Avg,88.5,Slightly Above Avg,11.54,Average,7.1,Slightly Below Avg,24.06,Slightly Below Avg,2,2,16.5,,,,,,,,,,
eva-2,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,18.77,Average,15.3,Average,9.58,Average,10.53,Average,8.14,Average,6.81,Slightly Below Avg,8.43,Average,6.38,Average,7.94,Average,8.52,Average,6.98,Average,13.7,Slightly Below Avg,15.87,Slightly Below Avg,29.38,Average,18.14,Average,6.89,Slightly Below Avg,13.9,Average,11.62,Average,22.83,Average,29.37,Average,75.4,Slightly Above Avg,13.14,Average,9.5,Average,65.3,Slightly Above Avg,1,1,18,,,,,,,,,,
fajar-2,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,13.54,Slightly Below Avg,13.28,Slightly Below Avg,8.45,Average,11.17,Slightly Above Avg,19.08,Slightly Above Avg,7.76,Average,9.11,Average,6.11,Average,3.02,Way Below Avg,6.93,Average,8.29,Average,7.9,Way Below Avg,6.84,Way Below Avg,19.35,Average,21.11,Average,24.46,Slightly Above Avg,10.04,Slightly Below Avg,29.03,Slightly Above Avg,57.36,Slightly Above Avg,25.83,Average,78.21,Slightly Above Avg,6.66,Slightly Below Avg,14.68,Slightly Above Avg,23.27,Slightly Below Avg,3,3,19,,,,,,,,,,
faryal-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,0.5,0,1,-1,1,0,1,0,0,0,1,0,0,0,1,0,1,-1,0,0,1,0,1,0,1,0,25.9,Slightly Above Avg,21.98,Slightly Above Avg,7.62,Average,8.58,Average,8.3,Average,20.67,Way Above Avg,7.02,Average,5.09,Average,9.78,Slightly Above Avg,7.52,Average,5.11,Average,30.46,Average,122.98,Way Above Avg,8.86,Slightly Below Avg,32.38,Slightly Above Avg,25.06,Slightly Above Avg,23.68,Average,19.02,Average,24.06,Average,71.42,Way Above Avg,38.61,Slightly Above Avg,12.99,Slightly Above Avg,7.98,Average,15.16,Slightly Below Avg,1,1,17.5,,,,,,,,,,
fatema.-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,9.87,Slightly Below Avg,13.18,Average,5.52,Average,5.71,Average,6.1,Average,6.45,Average,6.27,Average,5.73,Average,4.38,Average,5.7,Average,5.87,Average,12.86,Slightly Below Avg,41.91,Slightly Above Avg,20.08,Average,24.8,Average,6.87,Slightly Below Avg,13.86,Average,11.19,Average,10.76,Slightly Below Avg,21.05,Average,22.71,Average,11.38,Average,10.04,Average,18.5,Slightly Below Avg,2,2,23,,,,,,,,,,
fatima-2-204,,2,NEWLANDS,1,0,0,0,1,1,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,-1,0,0,1,-1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,23.66,Average,19.15,Average,3.94,Way Below Avg,6.92,Average,11.2,Average,19.11,Slightly Above Avg,11.7,Average,6.52,Average,9.61,Slightly Above Avg,12.87,Average,17.99,Slightly Above Avg,56.76,Slightly Above Avg,49.15,Slightly Above Avg,22.66,Average,32.04,Average,27.59,Slightly Above Avg,35.9,Slightly Above Avg,12.66,Average,30.63,Average,43.93,Slightly Above Avg,57.34,Average,9.84,Average,7.81,Average,29.71,Average,1,1,16,,,,,,,,,,
fatima-2-205,,2,NEWLANDS,1,0,1,0,1,-1,1,-1,1,0,1,0,1,0,1,0,1,-1,1,0,1,-1,0,0,0,0,1,0,1,-1,0,0,1,0,0,0,1,0,1,0,0,-1,1,0,1,0,1,-1,24.86,Average,11.89,Slightly Below Avg,16.83,Slightly Above Avg,13.03,Slightly Above Avg,14.56,Average,9.5,Average,7.71,Average,14.1,Slightly Above Avg,13.13,Slightly Above Avg,9.73,Average,20.08,Way Above Avg,51.89,Average,11.61,Slightly Below Avg,19.9,Average,57.48,Slightly Above Avg,21.61,Slightly Above Avg,30.29,Slightly Above Avg,25,Slightly Above Avg,20.83,Average,37.89,Slightly Above Avg,113.78,Way Above Avg,9.01,Average,7.25,Slightly Below Avg,63.79,Slightly Above Avg,2,2,12,,,,,,,,,,
gulejannat-1,,1,NEWLANDS,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,18.42,Slightly Below Avg,14.13,Slightly Below Avg,12.47,Average,7.49,Slightly Below Avg,11.24,Average,3.61,Way Below Avg,4.18,Way Below Avg,5.18,Slightly Below Avg,3.74,Way Below Avg,3.13,Way Below Avg,4.52,Slightly Below Avg,7.73,Way Below Avg,4.36,Way Below Avg,28.05,Average,15.04,Way Below Avg,6.19,Way Below Avg,3.9,Way Below Avg,3.94,Way Below Avg,54.28,Average,30.54,Average,81.81,Slightly Above Avg,14.17,Average,11.8,Average,27.83,Slightly Below Avg,1,2,16,,,,,,,,,,
haadi-2,,2,NEWLANDS,1,0,1,0,1,-1,1,-1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,34.22,Average,16.83,Average,31.95,Way Above Avg,19.32,Way Above Avg,13.38,Average,13.92,Slightly Above Avg,10.26,Average,8.67,Average,6.25,Average,21.78,Slightly Above Avg,3.66,Way Below Avg,28.5,Average,21.43,Average,68.3,Slightly Above Avg,19.06,Average,19.63,Average,3.75,Way Below Avg,6.07,Way Below Avg,20.64,Average,19.15,Slightly Below Avg,15.8,Way Below Avg,12.65,Average,5.34,Way Below Avg,115.27,Way Above Avg,1,1,11,,,,,,,,,,
haashim-2,,2,NEWLANDS,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,12.89,Slightly Below Avg,8.38,Way Below Avg,7.23,Average,7.53,Average,8.22,Average,20.86,Slightly Above Avg,9.23,Average,7.68,Average,10.63,Slightly Above Avg,17.87,Slightly Above Avg,10.74,Slightly Above Avg,26.28,Average,29.98,Average,22.51,Average,11.77,Slightly Below Avg,32.76,Slightly Above Avg,30.95,Slightly Above Avg,27.19,Slightly Above Avg,37.08,Average,24.77,Average,35.96,Average,9.01,Average,6.48,Slightly Below Avg,34.55,Average,1,1,22,,,,,,,,,,
hamdan-2,,2,NEWLANDS,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,-1,1,0,1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,18.34,Average,31.75,Average,7.97,Average,7.74,Average,11.24,Average,10.17,Average,13.42,Slightly Above Avg,11.57,Slightly Above Avg,6.54,Average,30.03,Way Above Avg,6.49,Average,24.34,Average,24.47,Average,12.88,Slightly Below Avg,28.27,Average,9.98,Average,14.16,Average,19.14,Average,23.04,Average,15.1,Slightly Below Avg,40.66,Average,6.53,Slightly Below Avg,4.43,Way Below Avg,30.5,Average,1,2,16.5,,,,,,,,,,
hamza-1,,1,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,0.5,0,1,-1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,22.42,Average,22.36,Average,9.52,Average,9.1,Average,33.16,Slightly Above Avg,12.89,Average,14.41,Average,29.48,Way Above Avg,7.17,Average,12.15,Average,15.47,Slightly Above Avg,104.14,Slightly Above Avg,93.37,Way Above Avg,22.95,Slightly Below Avg,38.82,Average,27.69,Slightly Above Avg,8.74,Slightly Below Avg,7.71,Slightly Below Avg,59.48,Slightly Above Avg,29.71,Average,134.53,Slightly Above Avg,7.11,Slightly Below Avg,7.57,Slightly Below Avg,22.08,Slightly Below Avg,3,3,15.5,,,,,,,,,,
hamza-3,,3,NEWLANDS,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,-1,1,0,15.02,Average,30.33,Slightly Above Avg,6.66,Average,5.5,Average,16.69,Slightly Above Avg,12.74,Slightly Above Avg,7.09,Average,7.34,Slightly Above Avg,4.24,Slightly Below Avg,4.77,Slightly Below Avg,7.31,Slightly Above Avg,12.34,Slightly Below Avg,34.8,Slightly Above Avg,23.57,Average,25.27,Average,18.99,Slightly Above Avg,34.91,Slightly Above Avg,18.61,Average,25.7,Slightly Above Avg,19.86,Average,39.93,Slightly Above Avg,12.09,Slightly Above Avg,17.48,Way Above Avg,14.89,Slightly Below Avg,2,2,19,,,,,,,,,,
hania-3-240,,3,NEWLANDS,1,0,0,0,1,0,1,0,0,-1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,21.3,Average,14.41,Average,13.71,Slightly Above Avg,5.18,Slightly Below Avg,27.78,Way Above Avg,10.47,Slightly Above Avg,6.78,Average,11.66,Slightly Above Avg,4.97,Average,7.3,Average,3.64,Slightly Below Avg,47.62,Slightly Above Avg,20.84,Average,21.65,Average,15.67,Average,13.86,Average,21.27,Average,27.49,Slightly Above Avg,18.22,Average,28.37,Slightly Above Avg,31.53,Average,14.55,Slightly Above Avg,8.14,Average,15.58,Slightly Below Avg,1,5,17,,,,,,,,,,
Hania-3-241,,3,NEWLANDS,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,-1,1,0,1,0,10.11,Slightly Below Avg,9.43,Slightly Below Avg,5.38,Average,7.67,Average,7.74,Average,11.11,Slightly Above Avg,4.3,Slightly Below Avg,4.48,Slightly Below Avg,3.14,Way Below Avg,3.86,Slightly Below Avg,6.78,Average,14.45,Slightly Below Avg,14.82,Average,25.12,Slightly Above Avg,30.27,Slightly Above Avg,17.01,Average,23.66,Average,23.74,Slightly Above Avg,23.74,Average,11.06,Slightly Below Avg,21.31,Average,18.24,Slightly Above Avg,6.72,Average,29.82,Average,2,3,25,,,,,,,,,,
